"","Dim.1","Dim.2","Dim.3"
"397",0.459816394782068,-0.0763235216059152,-0.416867884570559
"398",-0.199889969741612,-0.271498317522347,-0.52201478633586
"399",0.00507615258380836,-1.05899269922918,0.510074741578099
"400",2.22167091391548,-0.504520833293446,0.155993366458586
"401",0.17000034698439,-0.856578616678532,0.140359689752282
"402",-0.744406744614292,-1.08259285426335,-0.0100580036718147
"403",-0.187987232494097,-0.66573312784919,-0.223679646423418
"404",-0.157484977294799,-0.619296847384016,-0.0947867982179117
"405",0.65209170258702,-0.66557896613152,0.358958259212168
"406",1.27152540635833,0.38343486216512,-0.642195744596273
"407",1.3459354113804,-0.154867296426039,-0.0956292029658857
"408",1.46058904088866,-0.319091757576781,0.670562121846703
"409",-0.690710425193917,-0.552043972758829,-0.354213813264062
"410",0.778378776519635,-0.871850310194796,0.409460919455524
"411",0.975686045775655,-0.292791523003442,-0.163927278152454
"412",-0.217648799028008,-0.500274440149666,-0.139875090078609
"413",0.239102667963831,-0.152857828352674,-0.459881097438578
"414",1.24017143583998,-0.28726080859669,0.305179265381054
"415",-0.336691797457775,-0.688715103452229,-0.0922261691530402
"416",1.54183091718698,-0.0812422424062283,0.0629923592707326
"417",2.11862009149946,0.426090836508695,-0.519772691076727
"418",0.244337784977579,-0.789281636130578,0.314319131653709
"419",-0.389114170804426,-0.879839298589944,0.070475397992014
"420",1.0024752255875,-0.0366550665352122,0.0132625261613517
"421",-0.235455676001754,-0.824519178969718,0.173492979894839
"422",-0.628099138240791,-0.899565033467593,0.0755223366612902
"423",0.607121620673465,-0.161283121660299,-0.0846849470551345
"424",1.3443315532597,-0.103517325376528,0.162832394582606
"425",-0.330035883171041,-0.943383141550789,0.180637011938211
"426",1.0409562760137,0.137071411963462,-0.331291118073827
"427",1.10964694756048,0.00981348020483131,-0.162796871348482
"428",0.206914963813872,-0.635183326075906,0.10148090082023
"429",0.443469827303836,-0.349335044442322,-0.103926953886851
"430",1.12230443906901,-0.244040347362854,0.0143808810315551
