"","Genotype","Type","Ploidy","Species","CCC_Group","Average_Tuber_Weight_(g)","Number_of_Tubers_per_plant","Total_Tuber_Yield_(kg_per_plant)","clust"
"149","BGVCOL_15061289","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",10.9,14.9595238095238,0.776825396825397,"4"
"150","BGVCOL_15061290","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",21.7,16.3018518518519,1.40833333333333,"5"
"151","BGVCOL_15061291","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.4666666666667,11.5267507002801,0.687114845938375,"4"
"152","BGVCOL_15061293","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.33333333333333,12.3708333333333,0.5525,"2"
"153","BGVCOL_15061295","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.2,7.33333333333333,0.368888888888889,"2"
"154","BGVCOL_15061941","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5,9.35416666666667,0.400694444444445,"2"
"155","BGVCOL_15061296","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",0.166666666666667,0.478571428571429,0.0145238095238095,"2"
"156","BGVCOL_15061297","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.7,10.3166666666667,0.406428571428571,"2"
"157","BGVCOL_15061942","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.9666666666667,21.3666666666667,1.4287037037037,"5"
"158","BGVCOL_15061298","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.3333333333333,21.7547619047619,1.12309523809524,"5"
"159","BGVCOL_15061299","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",6.53333333333333,6.03846153846154,0.504358974358974,"2"
"160","BGVCOL_15061300","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.46666666666667,21.9335826210826,0.586752136752137,"4"
"161","BGVCOL_15061301","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.4,15.9917043740573,0.93184766214178,"4"
"162","BGVCOL_15061302","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.4666666666667,16.3055555555556,0.666666666666667,"4"
"163","BGVCOL_15061303","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",5.13333333333333,14.0625,0.485,"2"
"164","BGVCOL_15061305","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.43333333333333,25.4352941176471,0.926078431372549,"5"
"165","BGVCOL_15061307","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.0333333333333,17.9458333333333,1.375,"5"
"166","BGVCOL_15061308","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",3.46666666666667,14.2380952380952,0.509523809523809,"2"
"167","BGVCOL_15061312","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.83333333333333,11.4449735449735,0.488042328042328,"2"
"168","BGVCOL_15061313","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.1333333333333,19.25,1.10625,"5"
"169","BGVCOL_15061314","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.76666666666667,7.82916666666667,0.275833333333333,"2"
"170","BGVCOL_15061944","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.7666666666667,24.4171296296296,0.609583333333333,"4"
"171","BGVCOL_15061317","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.06666666666667,12.0217948717949,0.343076923076923,"2"
"172","BGVCOL_15061318","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14,18,0.814444444444444,"4"
"173","BGVCOL_15061319","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.5,8.725,0.625416666666667,"2"
"174","BGVCOL_15061320","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",15.9333333333333,20.5321428571429,1.03154761904762,"5"
"175","BGVCOL_15061323","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.2666666666667,10.2291666666667,0.755,"4"
"176","BGVCOL_15061324","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.86666666666667,2.09523809523809,0.199047619047619,"2"
"177","BGVCOL_15061327","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.0333333333333,19.7592592592593,1.18685185185185,"5"
"178","BGVCOL_15061329","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.2666666666667,14.6777777777778,1.02111111111111,"4"
"179","BGVCOL_15061330","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2,3.66239316239316,0.158974358974359,"2"
"180","BGVCOL_15061331","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.2,15.3138888888889,1.00652777777778,"4"
"181","BGVCOL_15061333","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.93333333333333,11.5518518518519,0.411851851851852,"2"
"182","BGVCOL_15061334","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.46666666666667,14.2388888888889,0.716898148148148,"4"
"183","BGVCOL_15061335","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.07,8.28888888888889,0.295982905982906,"2"
"184","BGVCOL_15061336","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.8666666666667,20.5536414565826,0.840560224089636,"4"
"185","BGVCOL_15061337","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.26666666666667,11.0722222222222,0.598333333333333,"2"
"186","BGVCOL_15061338","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.0666666666667,30.8740196078431,1.15995098039216,"5"
"187","BGVCOL_15061340","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",22.6666666666667,23.2570175438597,1.28223684210526,"5"
"188","BGVCOL_15061342","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.93333333333333,8.14166666666667,0.355555555555556,"2"
"189","BGVCOL_15061344","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.7333333333333,11.8039215686274,0.973333333333333,"4"
"190","BGVCOL_15061345","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.6666666666667,29.2083333333333,1.03944444444444,"5"
"191","BGVCOL_15061945","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.8333333333333,31.2678362573099,1.04309941520468,"5"
"192","BGVCOL_15061346","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.8666666666667,33.7063492063492,1.2552380952381,"5"
"193","BGVCOL_15061347","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.56666666666667,22.9047619047619,1.52539682539683,"5"
"194","BGVCOL_15061348","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.5,7.53095238095238,0.545952380952381,"2"
"195","BGVCOL_15061349","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.5666666666667,13.5323565323565,0.955860805860806,"4"
"196","BGVCOL_15061350","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.43333333333333,16.3945419103314,0.558830409356725,"4"
"197","BGVCOL_15061352","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.8,14.0376623376623,0.568138528138528,"4"
"198","BGVCOL_15061353","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.46666666666667,6.15925925925926,0.337222222222222,"2"
"199","BGVCOL_15061946","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.66666666666667,8.68657407407407,0.507361111111111,"2"
"200","BGVCOL_15061355","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.5,11.349128540305,0.423202614379085,"2"
"201","BGVCOL_15062092","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.93333333333333,14.3625,0.423333333333333,"2"
"202","BGVCOL_15061356","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",9.43333333333333,4.9875,0.568333333333333,"2"
"203","BGVCOL_15061357","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.2,12.3324786324786,0.972991452991453,"4"
"204","BGVCOL_15061358","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.5666666666667,14.275,1.04333333333333,"4"
"205","BGVCOL_15061360","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.1,23.7679487179487,1.15096153846154,"5"
"206","BGVCOL_15061361","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",19.5333333333333,26.9462962962963,1.3537037037037,"5"
"207","BGVCOL_15062094","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11.8333333333333,18.6428571428571,0.739285714285714,"4"
"208","BGVCOL_15061364","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.43333333333333,12.9030303030303,0.624848484848485,"4"
"209","BGVCOL_15061365","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",17.1,16.8914215686275,0.987916666666667,"4"
"210","BGVCOL_15061367","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",15.2333333333333,14.6652421652422,0.939230769230769,"4"
"211","BGVCOL_15061948","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.46666666666667,18.3151515151515,0.728333333333333,"4"
"212","BGVCOL_15061368","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.9,33.2979949874687,0.569260651629073,"5"
"213","BGVCOL_15062347","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.45,34.4777777777778,0.557361111111111,"5"
"214","BGVCOL_15061369","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.1,41.4270655270655,1.11987179487179,"5"
"215","BGVCOL_15062097","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.2333333333333,16.2291666666667,1.08125,"4"
"216","BGVCOL_15061370","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.4666666666667,30.6662895927602,1.09069381598793,"5"
"217","BGVCOL_15062348","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.5666666666667,32.4444444444444,1.21055555555555,"5"
"218","BGVCOL_15062349","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.93333333333333,6.01136363636364,0.315416666666667,"2"
"219","BGVCOL_15062350","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.7666666666667,25.5050438596491,0.982171052631579,"5"
"220","BGVCOL_15061949","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.2666666666667,17.7583333333333,0.732478070175439,"4"
"221","BGVCOL_15062351","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.76666666666667,7.14529914529915,0.421068376068376,"2"
"222","BGVCOL_15062098","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.8666666666667,21.2291666666667,0.858333333333333,"4"
"223","BGVCOL_15061376","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18,30.8698412698413,0.988412698412699,"5"
"224","BGVCOL_15061377","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.53333333333333,13.2871794871795,0.357339743589744,"2"
"225","BGVCOL_15061378","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.13333333333333,17.1069444444444,0.500277777777778,"4"
"226","BGVCOL_15061380","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.2666666666667,16.5538461538462,1.03444444444444,"4"
"227","BGVCOL_15061382","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",8.53333333333333,10.1736111111111,0.490277777777778,"2"
"228","BGVCOL_15061383","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",7.86666666666667,12.2527777777778,0.644444444444444,"4"
"229","BGVCOL_15061384","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.1333333333333,26.3035087719298,0.999013157894737,"5"
"230","BGVCOL_15061385","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.7666666666667,28.8838235294118,1.18580882352941,"5"
"231","BGVCOL_15061386","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.8,21.809649122807,0.581666666666667,"4"
"232","BGVCOL_15061388","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.6,10.2083333333333,0.245416666666667,"2"
"233","BGVCOL_15061389","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.23333333333333,28.2041666666667,1.12875,"5"
"234","BGVCOL_15061390","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.83333333333333,16.6958333333333,0.785,"4"
"235","BGVCOL_15061391","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.3,10.6541666666667,0.614583333333333,"2"
"236","BGVCOL_15061392","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.3333333333333,9.84230769230769,0.96051282051282,"4"
"237","BGVCOL_15061394","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.6,18.3382575757576,0.351590909090909,"2"
"238","BGVCOL_15061396","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",22.3333333333333,31.7083333333333,1.24004385964912,"5"
"239","BGVCOL_15061397","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.93333333333333,6.83240740740741,0.265601851851852,"2"
"240","BGVCOL_15062353","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.0333333333333,12.859068627451,1.13566176470588,"4"
"241","BGVCOL_15062099","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",22.1333333333333,16.9345238095238,1.33333333333333,"5"
"242","BGVCOL_15062100","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",13.5,13.4824074074074,0.737962962962963,"4"
"243","BGVCOL_15062101","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.3666666666667,29.240931372549,0.987401960784314,"5"
"244","BGVCOL_15062102","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",16.2,12.2083877995643,1.02166666666667,"4"
"245","BGVCOL_15061404","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.5,11.328354978355,0.60525974025974,"2"
"246","BGVCOL_15061405","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",14.2,9.26666666666667,0.964444444444445,"4"
"247","BGVCOL_15061406","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.33333333333333,9.6,0.578015873015873,"2"
"248","BGVCOL_15061410","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",10.0666666666667,6.39389140271493,0.591825037707391,"2"
"249","BGVCOL_15061411","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.8,19.7916666666667,1.105,"5"
"250","BGVCOL_15062103","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",4.95,7.55961538461538,0.274423076923077,"2"
"251","BGVCOL_15061414","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.23333333333333,10.3121212121212,0.441212121212121,"2"
"252","BGVCOL_15062104","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.1333333333333,11.6389705882353,0.581813725490196,"2"
"253","BGVCOL_15062105","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",17.3,19.0320652173913,0.869692028985507,"4"
"254","BGVCOL_15061415","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12,11.7009259259259,0.659166666666667,"4"
"255","BGVCOL_15062106","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.2666666666667,15.2859848484848,0.888030303030303,"4"
"256","BGVCOL_15061417","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6,14.4305555555556,0.586157407407407,"4"
"257","BGVCOL_15061418","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.2666666666667,17.2710784313726,0.825588235294118,"4"
"258","BGVCOL_15061419","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",21.8333333333333,25.9935185185185,1.24356481481482,"5"
"259","BGVCOL_15061420","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",11.6333333333333,18.4355392156863,0.669264705882353,"4"
"260","BGVCOL_15061421","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.2,8.9212962962963,0.527546296296296,"2"
"261","BGVCOL_15062366","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",5.83333333333333,9.5959595959596,0.43010101010101,"2"
"262","BGVCOL_15062107","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.5333333333333,16.0285087719298,0.858969298245614,"4"
"263","BGVCOL_15062108","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.0666666666667,16.6555555555556,0.935,"4"
"264","BGVCOL_15061422","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.56666666666667,11.1708333333333,0.504583333333333,"2"
"265","BGVCOL_15061423","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6.8,8.48611111111111,0.455,"2"
"266","BGVCOL_15061424","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.1333333333333,11.95,0.836527777777778,"4"
"267","BGVCOL_15061425","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.1333333333333,23.1958333333333,0.97,"5"
"268","BGVCOL_15062109","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.3666666666667,26.9899122807018,0.802258771929825,"5"
"269","BGVCOL_15062111","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.1666666666667,17.55,1.02666666666667,"4"
"270","BGVCOL_15062112","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.3666666666667,20.1019607843137,0.8225,"4"
"271","BGVCOL_15061428","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.9333333333333,21.4875,0.826666666666667,"4"
"272","BGVCOL_15062354","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",12.3,23.0814814814815,0.706064814814815,"4"
"273","BGVCOL_15061951","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",13.2666666666667,23.8855392156863,0.784044117647059,"4"
"274","BGVCOL_15061430","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14,20.4386904761905,0.766230158730159,"4"
"275","BGVCOL_15061435","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.7333333333333,20.3365196078431,0.979607843137255,"5"
"276","BGVCOL_15061436","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",2.93333333333333,11.9375,0.15125,"2"
"277","BGVCOL_15062114","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",20.5333333333333,25.3545454545455,1.06537878787879,"5"
"278","BGVCOL_15061952","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.6666666666667,8.63333333333333,0.664583333333333,"2"
"279","BGVCOL_15062115","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18,19.6912037037037,1.0124537037037,"5"
"280","BGVCOL_15061437","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",24.2333333333333,16.0884135472371,1.58744206773618,"5"
"281","BGVCOL_15061438","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",6,15.5468253968254,0.635634920634921,"4"
"282","BGVCOL_15061439","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.06666666666667,12.0166666666667,0.496388888888889,"2"
"283","BGVCOL_15061441","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",10.2,26.1685185185185,0.935555555555556,"5"
"284","BGVCOL_15061442","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.23333333333333,22.0607142857143,0.650595238095238,"4"
"285","BGVCOL_15061443","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B2",3.46666666666667,9.07426900584795,0.199269005847953,"2"
"286","BGVCOL_15062367","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.2666666666667,25,1.01535714285714,"5"
"287","BGVCOL_15061444","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",8.63333333333333,12.5380952380952,0.542380952380952,"2"
"288","BGVCOL_15061445","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",16.5,23.2154761904762,1.31011904761905,"5"
"289","BGVCOL_15061953","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",24.8333333333333,36.49375696767,1.41790969899666,"5"
"290","BGVCOL_15061447","Type_Campo","Ploidy_Unknown","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",11,15.2363636363636,0.641414141414141,"4"
"291","BGVCOL_15061449","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",9.56666666666666,8.02916666666667,0.546666666666667,"2"
"292","BGVCOL_15061453","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.5666666666667,21.4644607843137,1.07323529411765,"5"
"293","BGVCOL_15061454","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.2666666666667,7.50238095238095,0.958492063492064,"4"
"294","BGVCOL_15062117","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",14.5666666666667,25.8856481481481,0.837546296296296,"5"
"295","BGVCOL_15062118","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",18.4,24.9813596491228,1.01782894736842,"5"
"296","BGVCOL_15061458","Type_Campo","Ploidy_Tetraploid","Solanum tuberosum subsp. andigena","CCC_Group_CCC_Group_B1",15.4,29.5559523809524,0.977142857142857,"5"
